formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C22H36N4O7	[M + H3N + H]+	C22H40N5O7+	Amino acids and Peptides	0.743	Oligopeptides	0.543	Linear peptides	0.421	Organic acids and derivatives	0.992	Carboxylic acids and derivatives	0.974	Amino acids, peptides, and analogues	0.665	Amino acids and derivatives	0.641	N-acyl-alpha amino acids and derivatives	0.629	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Hydroxy fatty acids; Amino acids and derivatives; Hydroxamic acids; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	486.293	267	4.446	860778078790758402	860777680147300836	860777680147300835	1205	
1	C9H18O5	[M - H2O + H]+	C9H17O4+	Fatty acids	0.979	Fatty Acids and Conjugates	0.908	Dicarboxylic acids	0.820	Lipids and lipid-like molecules	0.831	Fatty Acyls	0.822	Fatty acids and conjugates	0.631			Fatty acids and conjugates	0.631	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	189.112	267	4.450	860778075544366318	860777680247964144	860777680247964143	1208	
1	C34H50O6	[M + H3N + H]+	C34H54NO6+	Terpenoids	0.942	Triterpenoids	0.925	Lanostane, Tirucallane and Euphane triterpenoids	0.160	Lipids and lipid-like molecules	0.953	Prenol lipids	0.850	Triterpenoids	0.607			Triterpenoids	0.607	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Cyclic alcohols and derivatives; Triterpenoids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	572.395	267	4.455	860778075515006136	860777680914858556	860777680914858555	1227	
1	C34H50O6	[M + H3N + H]+	C34H54NO6+	Terpenoids	0.783	Sesquiterpenoids	0.137	Tigliane diterpenoids	0.051	Lipids and lipid-like molecules	0.816	Prenol lipids	0.691					Prenol lipids	0.691	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	572.395	267	4.456	860778084746670700	860777679828533696	860777679828533695	1196	
1	C38H68N2O5	[M + H3N + H]+	C38H72N3O5+	Fatty acids	0.960	Oligopeptides	0.333	Lipopeptides	0.341	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.865	Amino acids and derivatives	0.855	Alpha amino acid esters	0.629	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	650.547	268	4.459	860778087925953461	860777680738697768	860777680738697767	1222	
1	C26H46O2	[M + H3N + H]+	C26H50NO2+	Fatty acids	0.626	Steroids	0.542	Cholestane steroids	0.155	Lipids and lipid-like molecules	0.879	Fatty Acyls	0.507					Fatty Acyls	0.507	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	408.383	268	4.461	860778077524078322	860777680667394592	860777680667394591	1220	
1	C20H41NO2	[M - H2O + H]+	C20H40NO+	Fatty acids	0.993	Fatty amides	0.905	Sphingoid bases	0.674	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.909	Alkanolamines	0.882	1,2-aminoalcohols	0.699	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	310.310	268	4.462	860778061770271149	860777680554148372	860777680554148371	1217	
2	C23H40O	[M + H3N + H]+	C23H44NO+	Fatty acids	0.983	Fatty acyls	0.915	Fatty alcohols	0.846	Lipids and lipid-like molecules	0.866	Fatty Acyls	0.839	Fatty alcohols	0.745	Long-chain fatty alcohols	0.618	Long-chain fatty alcohols	0.618	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Long-chain fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	350.342	268	4.468	860778088257303509	860777680768057900	860777680768057899	1223	
1	C36H65NO5	[M + H3N + H]+	C36H69N2O5+	Fatty acids	0.965	Linear polyketides	0.236	Fatty acyl carnitines	0.062	Lipids and lipid-like molecules	0.916	Fatty Acyls	0.880					Fatty Acyls	0.880	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	609.520	268	4.470	860778090778080461	860777680700949028	860777680700949027	1221	
1	C18H30O	[M + H3N + H]+	C18H34NO+	Fatty acids	0.998	Fatty acyls	0.958	Fatty aldehydes	0.329	Lipids and lipid-like molecules	0.746	Fatty Acyls	0.682					Fatty Acyls	0.682	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	280.264	268	4.473	860778093747647942	860777681560781448	860777681560781447	1246	
1	C25H46O2	[M + H3N + H]+	C25H50NO2+	Fatty acids	0.925	Fatty esters	0.947	Wax monoesters	0.848	Lipids and lipid-like molecules	0.896	Fatty Acyls	0.870	Fatty acid esters	0.776			Fatty acid esters	0.776	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	396.384	268	4.474	860778063615764991	860777680801612336	860777680801612335	1224	
1	C26H33NO6	[M + H3N + H]+	C26H37N2O6+	Amino acids and Peptides	0.289	Cyclic polyketides	0.185	Cytochalasan alkaloids	0.176	Lipids and lipid-like molecules	0.647							Lipids and lipid-like molecules	0.647	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	473.265	269	4.476	860778076609719818	860777681460118140	860777681460118139	1243	
1	C34H67NO3	[M + Na]+	C34H67NNaO3+	Fatty acids	1.000	Spingolipids	0.998	Ceramides	0.997	Lipids and lipid-like molecules	0.975	Sphingolipids	0.903	Ceramides	0.975	Long-chain ceramides	0.531	Long-chain ceramides	0.531	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	560.504	269	4.479	860778060541339961	860777680633840156	860777680633840155	1219	
1	C30H45NO6	[M + H]+	C30H46NO6+	Polyketides	0.591	Macrolides	0.819	Erythromycins	0.347	Phenylpropanoids and polyketides	0.265	Macrolides and analogues	0.514					Macrolides and analogues	0.514	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	516.332	269	4.484	860778078354550704	860777681082630736	860777681082630735	1232	
1	C27H53NO2	[M + H3N + H]+	C27H57N2O2+	Fatty acids	1.000	Fatty amides	0.991	N-acyl ethanolamines (endocannabinoids)	0.283	Lipids and lipid-like molecules	0.962	Fatty Acyls	0.960	Fatty amides	0.946	N-acyl amines	0.902	N-acyl amines	0.902	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	441.441	269	4.484	860778077654101810	860777680877109816	860777680877109815	1226	
1	C33H65N3O6	[M + H3N + H]+	C33H69N4O6+	Fatty acids	0.639	Oligopeptides	0.878	Lipopeptides	0.650	Organic acids and derivatives	0.998	Peptidomimetics	0.526	Depsipeptides	0.552	Cyclic depsipeptides	0.637	Cyclic depsipeptides	0.637	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	617.523	269	4.485	860778077381471937	860777681153933912	860777681153933911	1234	
1	C26H34O6	[M + H3N + H]+	C26H38NO6+	Terpenoids	0.590	Diterpenoids	0.260	Eremophilane sesquiterpenoids	0.025	Lipids and lipid-like molecules	0.640	Prenol lipids	0.566					Prenol lipids	0.566	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	460.269	269	4.491	860778075565337849	860777681493672576	860777681493672575	1244	
3	C27H55N3O2	[M + H]+	C27H56N3O2+	Fatty acids	0.984	Fatty amides	0.727	N-acyl ethanolamines (endocannabinoids)	0.516	Lipids and lipid-like molecules	0.891	Fatty Acyls	0.824	Fatty amides	0.833	N-acyl amines	0.748	N-acyl amines	0.748	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	454.437	270	4.492	860778059970914523	860777680948412992	860777680948412991	1228	
1	C30H41NO6	[M + H3N + H]+	C30H45N2O6+	Polyketides	0.357	Linear polyketides	0.275	Open-chain polyketides	0.101	Lipids and lipid-like molecules	0.762	Fatty Acyls	0.549					Fatty Acyls	0.549	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	529.328	270	4.492	860778102404692222	860777681015521864	860777681015521863	1230	
2	C34H65N7O4	[M - H2O + H]+	C34H64N7O3+	Amino acids and Peptides	0.949	Oligopeptides	0.796	Linear peptides	0.201	Organic acids and derivatives	0.986	Carboxylic acids and derivatives	0.983	Amino acids, peptides, and analogues	0.963	Amino acids and derivatives	0.954	N-acyl-alpha amino acids and derivatives	0.887	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Carboximidamides; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	618.506	270	4.494	860778061468281229	860777680981967428	860777680981967427	1229	
1	C43H76O3	[M + H]+	C43H77O3+	Fatty acids	0.962	Fatty esters	0.889	Fatty acid estolides	0.508	Lipids and lipid-like molecules	0.996	Steroids and steroid derivatives	0.483	Steroid esters	0.674			Steroid esters	0.674	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Steroid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	641.584	270	4.498	860778066417560275	860777681049076300	860777681049076299	1231	
1	C36H65NO5	[M + H3N + H]+	C36H69N2O5+	Fatty acids	0.998	Fatty esters	0.805	Fatty acyl carnitines	0.353	Lipids and lipid-like molecules	0.914	Fatty Acyls	0.896	Fatty acid esters	0.604			Fatty acid esters	0.604	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	609.520	270	4.505	860778077935120246	860777681363649136	860777681363649135	1240	
